Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
452	Varathro Trypa Vroulas		Natural	Kriti	Chania	Kantanos - Selino	Seliniotikos Gyros	23.879514	35.327182	1300	Unknown exact location			GR4340014 - Ethnikos Drymos Samarias - Farangi Trypitis - Psilafi - Koustogerako (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340014" target="_blank"> Check site’s Standard Data Form</a>|GR4340008 - Lefka Ori and Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340008" target="_blank"> Check site’s Standard Data Form</a>	
453	Spilaio tou Kitsou		Natural	Attiki	Anatoliki Attiki	Lavreotiki	Agios Konstantinos	24.011334	37.733856	290	Location known				
454	Spilaio Agiou Georgiou		Natural	Kentriki Makedonia	Serres	Nea Zichni	Alistrati	24.000133	41.021267	90	Location known			K46 - Alistrati-Petroto [Wildlife Refuge]: OGG 754/Β/1996	<p>The cave is situated on the steep cliffs of Aggitis gorge<span style="font-weight: bold; color: #6a6a6a; font-family: arial, sans-serif; font-size: small;">&nbsp;</span>at Chania-Peristerones&nbsp;near Alistrati cave. We don't know the exact location.</p>
455	Spilaio Tsouka		Natural	Thessalia	Magnisia	Zagoras-Mouresiou	Mouresi	23.169844	39.397925	210	Location known			GR1430008 - Oros Pilio (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1430008" target="_blank"> Check site’s Standard Data Form</a>|GR1430001 - Oros Pilio kai Paraktia Thalassia Zoni - Spilaia Malaki kai Skeponi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1430001" target="_blank"> Check site’s Standard Data Form</a>	
457	Spilaio Volaka	Höhle 324, Propasak	Natural	Anatoliki Makedonia-Thraki	Drama	Kato Nevrokopi	Volakas	23.992118	41.304918	1000	Unknown exact location				<p class="MsoNormal"><span lang="EN-US" style="font-size: 10pt; line-height: 115%; font-family: Verdana, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;">Weirather reports in his notes (Giachino &amp; Lana 2005, Pretner 2011) that the cave is well known and situated SW of Volakas at 1,000m a.s.l.</span></p>
458	Spilaio Trypa Kolokotroni	Höhle 326	Natural	Peloponnisos	Arkadia	Gortynia	Pyrgaki	22.140436	37.638476	1500	Unknown exact location				<p>According to the notes of&nbsp;Weirather&nbsp;(Giachino &amp; Lana 2005,&nbsp;Pretner 2011), the cave is situated&nbsp;on a hill&nbsp;above an isolated church at Madara Mt, west of Pyrgaki village.</p>
459	Spilaio Michaliko	Höhle 331	Natural	Sterea Ellada	Evvoia	Skyros	Nyfi	24.619774	38.814073	700	Unknown exact location				<p>Unknown exact location.&nbsp;Weirather locates this small cave at Michaliko&nbsp;hill of Kochylas Mt. at about 700m a.s.l.&nbsp; (Giachino &amp; Lana 2005,&nbsp;Pretner 2011). The name of the hill does not exist on the Skyros map of the&nbsp;Hellenic Military Geographical Service (HMGS). Presumably, the cave is located in the central (higher) part of Kochylas Mt.</p>
460	Spilaio Trypa Kerasias	Höhle 342, Kerasjá tripa	Natural	Thessalia	Larisa	Tempi	Spilia	22.664323	39.838224		Unknown exact location				
461	Spilaio Κanaki		Natural	Peloponnisos	Arkadia	Notia Kynouria	Kosmas	22.733333	37.083333	940	Unknown exact location				<p>According to Wang &amp; Li (2011) the cave is situated near to Kosmas&nbsp;village (Parnon Mt., Arkadia). The location of the cave is unknown. It could be Spilaio Kosma</p>
462	Spilaio Kokkali	Civil War Hospital Cave	Natural	Dytiki Makedonia	Florina	Prespes	Vrontero	21.035522	40.717675	1120	Location known			GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	<p>Kokkalis Cave is approximately 3km SE of Vrondero (at 1120 m a.s.l.) and comprises a very large chamber.</p>
456	Anonymous small cave (pit) near Taygetos mt summit		Natural	Peloponnisos	Lakonia	Sparti	Kryoneri	22.350418	36.954002	2350	Location known			GR2550006 - Oros Taygetos - Spilaio Trachilas - Spilaio Vatsinidi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550006" target="_blank"> Check site’s Standard Data Form</a>|GR2550009 - Oros Taygetos - Lagkada Trypis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550009" target="_blank"> Check site’s Standard Data Form</a>	<p>A small pit (-15m), at 2,350m a.s.l. close to the path and near the summit of Taygetos (Profitis Ilias, 2,405m).: (<span data-ng-repeat="reference in fauna.references" data-uib-tooltip="Notes on the Duvalius species of the Taygetos massif (Peloponnese, Southern Greece), with description of the male features of Duvalius (Duvalius) mirei Deuve, 2001 (Coleoptera, Carabidae)Fragm. Entomol., 42 (2): 395-404.">Casale &amp; Lebenbauer 2010)</span></p>
463	Spilaio Panagias Eleousas		Natural	Dytiki Makedonia	Florina	Prespes	Psarades	20.997900	40.808700	850	Location known	Petrocheilou et al. 1977	1084	GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	<p><span lang="EN-US">Panagia Ele&shy;ousa cave temple</span><span lang="EN-US"> is situated on the western coasts of Megali Prespa lake, 3,7km </span><span lang="EN-US">SW of Psarades (850m a.s.l.)</span></p>
464	Spilaio Tserna		Natural	Dytiki Makedonia	Florina	Prespes	Psarades	21.016233	40.836183		Location known	Petrocheilou et al. 1977	1084	GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	<p>It is&nbsp;<span lang="EN-US">l</span><span lang="EN-US">ocated on the south coast of the Greater Prespa Lake, 1,550m NW of the village of Psarades.</span></p>
465	Spilaio Roti		Natural	Dytiki Makedonia	Florina	Prespes	Psarades	21.015754	40.837992	850	Location known	Petrocheilou et al. 1977	1084	GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	<p>It is&nbsp;located on the tip of Cape Roti (hence the name), near Psarades village.&nbsp;The entrance and the first part of the cave are only accessible by boat. Its length is approx. 50 m and width 3-6 m. Its height is approx. 10 m near the entrance lowering down to 3 m towards the interior of the cave.</p>
466	Spilaio Mikrolimnis		Natural	Dytiki Makedonia	Florina	Prespes	Mikrolimni	21.119456	40.746192	860	Location known	Paragamian 1992t	942	GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1340001" target="_blank"> Check site’s Standard Data Form</a>	<p><span lang="EN-US">A small cave near Mikrolimni. The entrance is 4 m wide and 1 m high and &frac34; of it are blocked by large stones and rocks. Behind the entrance, there is a small chamber 3 m long and 6 m wide. After 6 m downwards, there is the main chamber of the cave which has a maximum length of 10 m, a maximum width of 17 m and a maximum height of 3</span> <span lang="EN-US">m. Its total length is 20 m and reaches a depth of 9 m below the entrance level.</span></p>
467	Katratzides mine galleries		Artificial	Anatoliki Makedonia-Thraki	Evros	Soufli	Dadia	26.161010	41.124950	200	Location known			GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110002" target="_blank"> Check site’s Standard Data Form</a>	<p class="MsoNormal" style="margin-bottom: .0001pt; line-height: normal; mso-layout-grid-align: none; text-autospace: none;"><span lang="EN-US">A disused chromium mine </span><span lang="EN-US">30&ndash;50 m in length with a maximum height of 5 m.</span></p>
469	Spilaio Agias Varvaras		Natural	Notio Aigaio	Kalymnos	Kalymnos	Pothia	26.973457	36.958382	87	Location known				
470	Spilaio Daskaleio		Natural	Notio Aigaio	Kalymnos	Kalymnos	Vathys	27.033611	36.975278	15	Location known				
471	Spilaio Kefalas		Natural	Notio Aigaio	Kalymnos	Kalymnos	Vothynoi	26.945833	36.934444	82	Location known				
472	Spilaio Negrou		Natural	Notio Aigaio	Kalymnos	Astypalaia	Livadia	26.315278	36.516111	135	Location known				
473	Drakotrypa		Natural	Ipeiros	Arta	Kentrika Tzoumerka	Drosopigi (Voulgareli)	21.168634	39.372932	1000	Location known				<p>A small cave 1,2 km east of Vourgareli. It consists of a semicircular room partially illuminated, with a diameter of about 15 m.</p>
474	Spilaio Agion Anargyron		Natural Modified	Peloponnisos	Messinia	Kalamata	Poliani	22.111754	37.131335	520	Location known				<p>A cave chapel situated 12 km southwest of Dirrachi in Goupata Rachi, north of Kalamata (Reisch&uuml;tz &amp; Reisch&uuml;tz 2003). From the site&nbsp;location description, we assume&nbsp;that it's the cave of Agioi Anargyroi. The cave is about 20 meters long. The front part is concreted and used as a chapel. The last five meters are still more or less natural.&nbsp;Together with the <em>Tsoukatosia christinae</em> n.sp.&nbsp; Reisch&uuml;tz &amp; Reisch&uuml;tz (2003) also found representatives of the genera <em>Lindbergia</em>, <em>Oxychilus, and</em>&nbsp;<em>Pagodulina</em>.</p>
475	Spilaio Inamila		Natural	Sterea Ellada	Evvoia	Kymi - Aliveri	Manikia	23.9906637	38.5476233	750	Unknown exact location	Otava & Karakostanoglou 1993	1279	GR2420011 - Ori Kentrikis Evvoias, Paraktia Zoni and Nisides (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2420011" target="_blank"> Check site’s Standard Data Form</a>|K630 - Kadditiko-Passiotiko-Maniakatiko Vouno (Kaddiou-Ag. Vlassiou-Manikion) [Wildlife Refuge]: OGG 689/Β/1976	<p><em>Plusiocampa</em> sp. is currently recorded as&nbsp;<em>Plusiocampa</em> (<em>Plusiocampa</em>) aff. <em>grandii</em> Silvestri, 1933 but it could be a new species (Sendra et al. 2020)</p>
476	Spilaio Petsi Spilios		Natural	Kriti	Chania	Apokoronas	Kokkino Chorio	24.230304	35.463876	50	Location known				
468	Agia Varvara mine galleries		Artificial	Anatoliki Makedonia-Thraki	Evros	Soufli	Dadia	26.197420	41.161360	170	Location known			K601 - Zioga-Kalyvia (Dadias-Soufliou) [Wildlife Refuge]: OGG 305/Β/1986|GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110002" target="_blank"> Check site’s Standard Data Form</a>	<p class="MsoNormal" style="margin-bottom: .0001pt; line-height: normal; mso-layout-grid-align: none; text-autospace: none;"><span lang="EN-US">A disused chromium mine </span><span lang="EN-US">30&ndash;50 m in length with a maximum height of 5 m.</span></p>
477	Varathro Stou Bokou ton Poro		Natural	Kriti	Irakleio	Malevizi	Krousonas	24.936031	35.251459	1000	Unknown exact location			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
478	Varathro Kynigotafkos		Natural	Kriti	Irakleio	Malevizi	Gonies	24.965736	35.260281	1100	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
479	Varathro Psistraki		Natural	Kriti	Irakleio	Malevizi	Gonies	24.92873845	35.2942924	950	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
480	Varathro Sipouli		Natural	Kriti	Rethymno	Mylopotamos	Livadia	24.8064577	35.3068914	800				GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
481	Spilaio Kerami		Natural	Notio Aigaio	Rodos	Rodos	Arhangelos	28.136539	36.187863	50					
482	Spilaio Kourtzi	Spileo Panagara, Spilaio Patsona	Natural	Voreio Aigaio	Lesvos	Lesvos	Mytilini	26.542463	39.117476	30					
483	Spilaio Peristeri I		Natural	Ipeiros	Ioannina	Ioannina	Kouklesi	20.849582	39.374905	700	Unknown exact location				
484	Spilaio Taxiarchi		Natural	Dytiki Ellada	Achaia	Kalavryta	Ano Vlasia	21.898398	37.980025	840	Unknown exact location			GR2320012 - Oros Erymanthos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2320012" target="_blank"> Check site’s Standard Data Form</a>	
485	Spilaio Katavothra Nestanis		Natural	Peloponnisos	Arkadia	Tripoli	Nestani	22.464104	37.617427	630	Location known				
486	Spilaio Dervenakion	Dervenaki cave	Natural	Peloponnisos	Korinthia	Nemea	Dervenakia	22.720489	37.782614	330	Unknown exact location				
487	Spilaio Katafygi Vatsinidi		Natural	Peloponnisos	Messinia	Dytiki Mani	Kardamyli	22.245624	36.868570	23				GR2550006 - Oros Taygetos - Spilaio Trachilas - Spilaio Vatsinidi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550006" target="_blank"> Check site’s Standard Data Form</a>	
488	Varathro Trypa Armitsas		Natural	Peloponnisos	Lakonia	Sparti	Goranoi	22.395683	36.925828	950	Unknown exact location			GR2550009 - Oros Taygetos - Lagkada Trypis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550009" target="_blank"> Check site’s Standard Data Form</a>|GR2550006 - Oros Taygetos - Spilaio Trachilas - Spilaio Vatsinidi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550006" target="_blank"> Check site’s Standard Data Form</a>	
489	Spilaio Koukouri		Natural	Peloponnisos	Lakonia	Anatoliki Mani	Kafiona	36.572359	22.390233	20	Unknown exact location			GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2540008" target="_blank"> Check site’s Standard Data Form</a>	
490	Spilaio Skreti		Natural	Peloponnisos	Lakonia	Sparti	Kastoreio	22.305144	37.167692		Unknown exact location				
491	Spilaio Vordoniatiki Spilia		Natural	Peloponnisos	Lakonia	Sparti	Kastoreio	22.300000	37.116667	1530					
492	Spilaio Kapsias		Natural	Peloponnisos	Arkadia	Tripoli	Kapsia	22.353967	37.62371	650					
493	Spilaio Kosma		Natural	Peloponnisos	Arkadia	Notia Kynouria	Kosmas	22.737222	37.090833	1144	Unknown exact location				<p><span lang="EN-US">It could be Spilaio Kanaki</span></p>
494	Spilaio Agiou Andrea		Natural	Peloponnisos	Lakonia	Monemvasia	Ano Kastania	23.124550	36.545896	110	Location known				
495	Varathro Lykourgou		Natural	Peloponnisos	Messinia	Dytiki Mani	Kato Doloi	22.162583	36.923536	340	Location known				
496	Spilaio Propanti		Natural	Dytiki Ellada	Ileia	Andritsainas-Krestenon	Andritsaina	21.898677	37.484609	966	Unknown exact location				
497	Spilaio Katavothra Tousi	Spilaio Palaiochoriou	Natural	Peloponnisos	Arkadia	Tripoli	Kapsia	22.351466	37.621175	660	Unknown exact location				
498	Spilaio Dionysou		Natural	Peloponnisos	Arkadia	Notia Kynouria	Leonidio	37.147945	37.147945	500	Location known				
499	Spilaio Monis Kalamiou		Natural	Peloponnisos	Argolida	Epidavrou	Epidavros	23.124507	37.611830	697	Unknown exact location				
500	Spilaio Balli		Natural	Peloponnisos	Messinia	Dytiki Mani	Kato Doloi	22.155290	36.917023	177	Unknown exact location				<p>At Kalianaiika</p>
501	Spilaio Katafygi Mantagari		Natural	Peloponnisos	Messinia	Dytiki Mani	Kardamyli	22.217496	36.900754	100	Unknown exact location				
502	Cave in Aposelemis aqueduct tunnel		Natural	Kriti	Irakleio	Chersonisos	Gonies	25.442013	35.204373	600	Location known			GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4320002" target="_blank"> Check site’s Standard Data Form</a>	
